id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
31729,Men,Apparel,Topwear,Blazers,Blue,Summer,2012.0,Formal,Reid & Taylor Men Blue Blazer
9600,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Scul Navy Blue Shirts
18257,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aneri Women Antara Green Kurta
51638,Unisex,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Fossil Unisex Gold-Toned Dial Chronograph Watch FS4724
8184,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Locomotive Men Check Laertes Red Shirts
56845,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,John Players Men Blue Regular Fit Jeans
33280,Unisex,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Kids Unisex Blue Jeans
10002,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Palm Tree Kids Sp Jema Skt Blue Skirts
10230,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Claudia Brown Handbags
52085,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Women Orange T-shirt
4315,Unisex,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Tantra Kid's Unisex Harappa Choco Brown Kidswear
34297,Women,Apparel,Topwear,Dupatta,Gold,Summer,2012.0,Ethnic,Fabindia Women Gold Tussar Dupatta
42217,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Party,Sepia Women Black Dress
3130,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Inkfruit Men's Its My Life Light Brown T-shirt
56041,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Coco Liscious Lipstick 10
57193,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Elle Women Pink Tunic
10654,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Doodle Girl Denim skirt with belt Blue Skirts
9852,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Formal,Indian Terrain Men Jason Beige Trousers
23644,Men,Apparel,Topwear,Tshirts,Off White,Spring,2013.0,Casual,Music Men Off White Printed T-shirt
48349,Women,Accessories,Bags,Clutches,Pink,Summer,2012.0,Casual,Pitaraa Women Pink Clutch
18439,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011.0,Casual,Vital Gear Unisex Grey Bag
54716,Women,Apparel,Topwear,Kurtas,Beige,Fall,2012.0,Ethnic,Shree Women Pink and Olive Printed Kurta
25781,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Arrow Men Black Suspenders
32736,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,FILA Men Smash III Black Sports Shoes
39118,Women,Apparel,Bottomwear,Leggings,Black,Fall,2012.0,Casual,Aneri Women Black Leggings
41002,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Blue Skirt
4785,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Sports,ADIDAS Men's Ess 3s Chelse Grey Black Short
22762,Women,Apparel,Topwear,Kurtis,Navy Blue,Fall,2011.0,Ethnic,BIBA OUTLET Women Printed Navy Blue Kurti
16557,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Printed Sweatshirt
50170,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Rocia Women Gold Toned & Brown Wedges
46015,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Women White Printed Kurta
2640,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2012.0,Formal,Carlton London Men Brown Formal Shoes
25775,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black Suspenders
5465,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Max Moto White Shoe
27446,Women,Apparel,Topwear,Tshirts,Green,Winter,2015.0,Casual,Jockey Women Green T-shirt
33274,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Leggings
57731,Women,Personal Care,Lips,Lip Care,Rose,Spring,2017.0,,Lotus Herbals Velvety Rose Lip Balm
11124,Men,Accessories,Bags,Laptop Bag,Black,Fall,2011.0,Casual,United Colors of Benetton Men Laptop Carry Black Bags
53391,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Aurelia Women White Printed Kurta
7564,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Teal Blue Polo T-shirt
12900,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2012.0,Sports,ADIDAS Men Pluto Black Sports Shoes
21910,Women,Apparel,Apparel Set,Kurta Sets,Red,Fall,2011.0,Ethnic,Biba Women Red Printed Churidar Kurta with Dupatta
17816,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Lee Cooper Men  Brown Sandal
1658,Men,Apparel,Topwear,Jackets,Blue,Fall,2012.0,Sports,Nike Men Windrunner Blue Jacket
21548,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Small Pocket Black Handbag
48520,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,French Connection Women Red Top
9607,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Stripes Purple Shirts
44917,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2012.0,Casual,Puma Men Blue Track Pants
11329,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Trousers
32399,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Arrow Woman Printed White & Green Top
30896,Women,Apparel,Bottomwear,Salwar,Beige,Summer,2012.0,Ethnic,Fabindia Women Beige Salwar
29187,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,United Colors of Benetton Women Peach Top
13826,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Stripes Navy Blue Sweaters
48382,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans
19520,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Stripes Blue Sweater
12168,Women,Apparel,Topwear,Dupatta,Maroon,Fall,2011.0,Ethnic,Aurelia Women Voile Maroon Dupatta
13288,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Gini and Jony Kids Solid Beige Trousers
17628,Men,Apparel,Topwear,Jackets,Charcoal,Fall,2011.0,Casual,ADIDAS Men Solid Grey Jacket
59634,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green & Red Collection For Wedding Sari
39725,Women,Apparel,Bottomwear,Skirts,Charcoal,Summer,2012.0,Formal,Arrow Woman Charcoal Skirt
4984,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Palm Tree Girls Beyonce White & Blue Dress
49660,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mineral Women Green Top
3993,Men,Accessories,Belts,Tshirts,Pink,Summer,2011.0,Casual,Mr.Men Men's Funny Coral Pink T-shirt
39173,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aneri Women Red Kurta
28233,Women,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Secret Temptation Women Passion Deo
27049,Women,Accessories,Bags,Clutches,Pink,Summer,2012.0,Casual,Yelloe Pink Girly And Fun Clutch
12533,Women,Apparel,Topwear,Jackets,Purple,Fall,2011.0,Casual,Puma Women Solid Purple Jackets
16193,Men,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,Puma Men Knitted Vest Green Sweater
5293,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Puma Women's Softest Touch Blue T-shirt
57791,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,,Lotus Herbals Natural Blend Botanical Compact 570
56643,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Mumbai Slang Women Blue Tunic
23046,Women,Apparel,Bottomwear,Leggings,Black,Fall,2011.0,Casual,Arrow Woman Black Printed Jeggings
14092,Women,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,Flying Machine Women Stripes Green Sweaters
54570,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Sushilas Women Printed Red Kurta
30809,Women,Apparel,Bottomwear,Churidar,Olive,Summer,2012.0,Ethnic,Fabindia Women Olive Cambric Churidar
34495,Women,Apparel,Bottomwear,Skirts,Grey,Fall,2012.0,Formal,Van Heusen Woman Grey Skirt
3500,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,ADIDAS Men's Odeon Coffee Bone Shoes
26362,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Arrow Woman Printed Grey T-shirt
12157,Women,Apparel,Bottomwear,Leggings,Orange,Fall,2011.0,Ethnic,Aurelia Women Solid Orange Leggings
47355,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Brown & Blue Handbag
44716,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2012.0,Casual,Lotto Men Green Flip Flops
2614,Women,Footwear,Shoes,Flats,Beige,Fall,2010.0,Casual,Carlton London Women Greek Beige Sandal
43533,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,French Connection Women Multi Coloured Top
19779,Men,Accessories,Mufflers,Mufflers,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Casual Grey Muffler
16731,Women,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,Lotto Women Primavera Blue Slipper
39970,Men,Footwear,Shoes,Casual Shoes,Red,Spring,2013.0,Casual,Gas Men Red Cutback Shoes
55200,Women,Personal Care,Lips,Lip Care,Pink,Spring,2017.0,Casual,Lakme Lip Love Charmer Lip Conditioner
36752,Girls,Apparel,Apparel Set,Clothing Set,Yellow,Summer,2012.0,Casual,Little Miss Girls Blazing Yellow Clothing Set
46845,Girls,Footwear,Sandal,Sandals,Pink,Winter,2012.0,Casual,Barbie Pink Girls Slippers
1895,Men,Apparel,Topwear,Sweatshirts,Black,Winter,2010.0,Casual,FIFA Men Full Sleeves Hoody Sweatshirt
39174,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aneri Women Blue Printed Kurta
55836,Women,Personal Care,Bath and Body,Nail Essentials,Blue,Spring,2017.0,Casual,Colorbar Nail Polish Remover
11148,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Fil A Fil Purple Shirts
4983,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Palm Tree Girl's Blenda White Pink Kidswear
31789,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Lee Women Johana Green T-shirt
18203,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Nike Men AS Squad Fleec LS Crew Black Sweatshirt
42875,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,French Connection Women Black Purse
30831,Women,Apparel,Bottomwear,Churidar,Yellow,Summer,2012.0,Ethnic,Fabindia Women Yellow Mangalgiri Churidar
26954,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Jealous 21 Women Purple Top
21943,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women Casual Purple Handbag
44375,Women,Apparel,Topwear,Waistcoat,Blue,Summer,2012.0,Casual,ONLY Women Blue Waistcoat
57762,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,2017.0,,Lotus Herbals Strawberry & Aloe Vera Face Wash
31570,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers
27415,Women,Apparel,Bottomwear,Capris,Black,Winter,2015.0,Casual,Jockey Women Black Relaxed Capris
3197,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Tantra Men's Re-Incarnation Burgendy T-shirt
31742,Men,Apparel,Topwear,Blazers,Black,Summer,2012.0,Formal,Reid & Taylor Men Semi Formal Black Blazer
19914,Unisex,Accessories,Bags,Waist Pouch,Grey,Winter,2015.0,Casual,Wildcraft Unisex Blue & Grey Waist Pouch
23287,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men Ssteele White Dial Watch
44147,Men,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Nike Fragrances Men Extreme Deo
43706,Women,Accessories,Jewellery,Jewellery Set,Green,Summer,2012.0,Ethnic,Royal Diadem Green Jewellery Set
12150,Women,Apparel,Topwear,Kurtis,Red,Fall,2011.0,Ethnic,Aurelia Women Printed Red Kurtis
3507,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010.0,Sports,ADIDAS Men's Cont Black Short
59866,Women,Personal Care,Skin,Face Moisturisers,Black,Spring,2017.0,Casual,Olay Women Regenerist Regenerating Day Cream
56012,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Colorbar Soft Touch Garnet Lipstick 044
48914,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012.0,Casual,Lucera Women Silver Pendant with Chain
44381,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,ADIDAS Men Team Force Perfume
12534,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Puma Men Printed Grey Sweatshirts
16194,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Puma Men Stripped SL Grey Sweater
48783,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant
58511,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Tonga Women White Shirt
52817,Women,Accessories,Jewellery,Earrings,Red,Fall,2012.0,Casual,Adrika Red Earrings
58723,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Navy Blue T-shirt
19545,Men,Accessories,Gloves,Gloves,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Gloves
39142,Women,Apparel,Apparel Set,Kurta Sets,Blue,Summer,2012.0,Ethnic,Aneri Women Blue & White Salwar Suit
36936,Men,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,Ralph Lauren Men The Big Pony Collection Perfume
17619,Girls,Apparel,Bottomwear,Leggings,White,Fall,2011.0,Casual,Doodle Girls Lace Bow White Leggings
12159,Women,Apparel,Bottomwear,Leggings,Red,Fall,2011.0,Ethnic,Aurelia Women Solid Red Leggings
6840,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Brown,Summer,2011.0,,Timberland Unisex Dry Cleaning Shoe Kit
8582,Men,Apparel,Topwear,Waistcoat,Grey,Fall,2011.0,Casual,Scullers Men Grey Waistcoat
38400,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,ADIDAS Mumbai Indians Women Blue Match Jersey
36135,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Revolution White Sports Shoes
11717,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Lee Men Check Yellow Shirts
47390,Women,Accessories,Bags,Handbags,Olive,Winter,2016.0,Casual,Baggit Women Olive Bag
7357,Men,Apparel,Topwear,Tshirts,Beige,Fall,2011.0,Casual,Tantra Men Beige T-shirt
44171,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017.0,Casual,Nike Fragrances Men Ride Perfume 75 ml
31774,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Global Desi Women Printed Maroon Kurta
17084,Women,Accessories,Wallets,Wallets,Purple,Winter,2015.0,Casual,Lino Perros Women Button Flap Purple Wallet
54919,Men,Apparel,Bottomwear,Shorts,Olive,Summer,2012.0,Casual,Do u speak green Men Olive 3/4th Pant
48748,Women,Accessories,Jewellery,Bangle,Silver,Summer,2013.0,Casual,Lucera Women Silver Bangle
32561,Women,Apparel,Bottomwear,Jeans,Peach,Summer,2012.0,Casual,ONLY Women Peach Jeans
27281,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Mother Earth Women Light Brown Kurta
23621,Girls,Apparel,Dress,Dresses,Navy Blue,Fall,2011.0,Casual,Doodle Kids Girls Navy Blue Floral Print Dress
3703,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Tantra Women Ornament Lavender Long T-shirt
42424,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Kurta
47156,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Peter England Men Black Wallet
54921,Women,Apparel,Bottomwear,Capris,Olive,Summer,2012.0,Casual,Do u speak green Women Olive Capris
15975,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Turtle Solid Men Black Shirt
20068,Men,Accessories,Mufflers,Mufflers,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Muffler
11179,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Carrera Men Leather strap dial and golden frame Brown Watches
19314,Unisex,Accessories,Bags,Backpacks,Red,Fall,2011.0,Casual,Nike Unisex Graphic North Classic Red Backpack
23289,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Ssteele Women Black Watch
25942,Women,Accessories,Scarves,Scarves,Yellow,Summer,2012.0,Casual,Femella Women Yellow & Green Scarf
47151,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Gini and Jony Kids Girls Black Capris
56211,Women,Accessories,Jewellery,Pendant,Gold,Winter,2015.0,Casual,Estelle Women Gold Pendant
14296,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Classic Polo Men Printed pack of 3 Tshirts
56023,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,ColorBar Soft Touch Bingo Lipstick 029
42611,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2015.0,Casual,Estelle Women Gold Earrings & Pendant Set
12161,Women,Apparel,Bottomwear,Leggings,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Green Leggings
6878,Women,Apparel,Topwear,Jackets,Blue,Summer,2011.0,Casual,Forever New Women Long Blue Jacket
27286,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Mother Earth Women Orange Kurta
24067,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt
12505,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Short Black Tops
29778,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2013.0,Casual,Basics Men Brown Trousers
51662,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Louis Philippe Men Oversized Sunglasses LP214-C3
28498,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Urban Yoga Men Black Shorts
5251,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2017.0,Casual,Wildcraft Unisex Black & Blue Corporate Backpack
2246,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Sports,ADIDAS Black Backpack
22156,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Lee Cooper Men Black Formal Shoes
16363,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Check Blue Shirt
56681,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Chronograph Watch
55460,Women,Personal Care,Lips,Lipstick,Maroon,Spring,2017.0,Casual,Revlon Super Lustrous Raspberry Lipstick 324
31125,Girls,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Palm Tree Girls Printed Peach Top
28834,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Biba Women Printed Multi Coloured Kurta
34457,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Formal,Rocia Women Beige Wedges
53797,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt
27272,Women,Apparel,Topwear,Kurtis,Green,Fall,2011.0,Ethnic,Mother Earth Women Printed Green Kurti
16535,Women,Accessories,Headwear,Caps,Grey,Fall,2011.0,Casual,Probase Women Check Grey Cap
3682,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men's Bring Back 80''S Blue T-shirt
28946,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Ethnic,BIBA OUTLET Women White Tunic
41320,Women,Apparel,Bottomwear,Leggings,Rust,Summer,2012.0,Casual,Aurelia Women Rust Leggings
5575,Girls,Apparel,Bottomwear,Skirts,Green,Summer,2011.0,Casual,Ant Kids Girl's Green Kidswear
22672,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey Backpack
25033,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,Nike Men Grey Track Pant
44838,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue Heroes T-shirt
21493,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Steel Strap Black Handbag
44004,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Police Men To Be Perfume
18985,Men,Apparel,Topwear,Jackets,White,Summer,2011.0,Casual,ADIDAS Originals Men ST FB Track Top White Jacket
16211,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Puma Men Track Black Jackets
49529,Women,Accessories,Bags,Clutches,Gold,Summer,2012.0,Casual,Rocia Women Gold Purse
20773,Women,Footwear,Shoes,Flats,Red,Summer,2011.0,Casual,Carlton London Women Classy Red Sandals
44236,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Black Sports Shoes
6552,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Sports,Nike Women Aero White Top
47675,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Animal Printed Dress
30727,Girls,Apparel,Bottomwear,Salwar,Green,Summer,2012.0,Ethnic,Fabindia Girls Green Mangalgiri Salwar
12477,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Clarks Men Leather Brown Formal Shoes
3212,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Sweet Classic White Pink Shoe
48857,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant with Chain
24743,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,ID Men Brown Cult  Casual Shoes
32626,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Nike Women Miler Blue T-shirt
5581,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2011.0,Casual,Ant Kids Girl's Flower Print Frill Pink Kidswear
57083,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Elle Women Blue Skirt
48259,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,The Amazing Spiderman Boys Black T-shirt
7679,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men's Polo Neck Black T-shirt
49516,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Police Men Sliver-Toned Dial Watch PL12897JS-04M
2139,Men,Apparel,Topwear,Tshirts,White,Spring,2011.0,Casual,Basics Men White Roadies T-shirt
58464,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Fossil Men Brown Belt
46308,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Women White Dial Watch AM4183
57874,Women,Personal Care,Bath and Body,Body Lotion,Green,Spring,2017.0,Casual,Biotique Bio Coco Butter Tissue Firming Body Balm
14921,Men,Apparel,Topwear,Tshirts,Teal,Fall,2011.0,Casual,Mr. Men Men Beware Teal Tshirts
20328,Men,Apparel,Topwear,Kurtas,Beige,Summer,2011.0,Ethnic,Mother Earth Men Printed Beige Kurta
19602,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Printed Grey Top
